id,time(utc timestamp),amount(usd),price,side
1569.0,1617354944561000.0,2000.0,60784.6545,asks
1570.0,1617354944561000.0,60.0,60791.6559,asks
1571.0,1617354944561000.0,6500.0,60792.156,asks
1572.0,1617354944561000.0,1440.0,60793.1562,asks
1573.0,1617354945585000.0,2060.0,60784.6545,asks
1574.0,1617354945585000.0,7940.0,60785.1546,asks
1575.0,1617354946587000.0,2000.0,60784.6545,asks
1576.0,1617354946587000.0,6500.0,60792.156,asks
1577.0,1617354946587000.0,1500.0,60793.1562,asks
1578.0,1617354947640000.0,2000.0,60772.152,asks
1579.0,1617354947640000.0,110.0,60776.6529,asks
1580.0,1617354947640000.0,7890.0,60777.153,asks
1581.0,1617354948692000.0,2000.0,60772.152,asks
1582.0,1617354948692000.0,180.0,60780.1536,asks
1583.0,1617354948692000.0,7820.0,60780.6537,asks
1584.0,1617354950043000.0,2000.0,60772.152,asks
1585.0,1617354950043000.0,180.0,60780.1536,asks
1586.0,1617354950043000.0,7820.0,60780.6537,asks
1587.0,1617354951178000.0,2000.0,60772.152,asks
1588.0,1617354951178000.0,8000.0,60772.6521,asks
1589.0,1617354952344000.0,2000.0,60772.152,asks
1590.0,1617354952344000.0,8000.0,60772.6521,asks
1591.0,1617354953451000.0,2180.0,60772.152,asks
1592.0,1617354953451000.0,7820.0,60772.6521,asks
1593.0,1617354954615000.0,2000.0,60772.152,asks
1594.0,1617354954615000.0,680.0,60780.1536,asks
1595.0,1617354954615000.0,7320.0,60780.6537,asks
1596.0,1617354955632000.0,2180.0,60772.152,asks
1597.0,1617354955632000.0,7820.0,60772.6521,asks
1598.0,1617354956635000.0,2000.0,60772.152,asks
1599.0,1617354956635000.0,8000.0,60772.6521,asks
1600.0,1617354957664000.0,2000.0,60772.152,asks
1601.0,1617354957664000.0,680.0,60780.1536,asks
1602.0,1617354957664000.0,7320.0,60780.6537,asks
1603.0,1617354958777000.0,2180.0,60772.152,asks
1604.0,1617354958777000.0,7820.0,60772.6521,asks
1605.0,1617354959786000.0,2500.0,60772.152,asks
1606.0,1617354959786000.0,7500.0,60772.6521,asks
1607.0,1617354960798000.0,500.0,60772.152,asks
1608.0,1617354960798000.0,2880.0,60780.6537,asks
1609.0,1617354960798000.0,6620.0,60787.6551,asks
1610.0,1617354961891000.0,500.0,60772.152,asks
1611.0,1617354961891000.0,2680.0,60806.1588,asks
1612.0,1617354961891000.0,6820.0,60824.1624,asks
1613.0,1617354963089000.0,500.0,60772.152,asks
1614.0,1617354963089000.0,2560.0,60840.1656,asks
1615.0,1617354963089000.0,2000.0,60842.6661,asks
1616.0,1617354963089000.0,4940.0,60847.167,asks
1617.0,1617354964117000.0,500.0,60772.152,asks
1618.0,1617354964117000.0,2560.0,60840.1656,asks
1619.0,1617354964117000.0,6940.0,60847.167,asks
1620.0,1617354965487000.0,500.0,60772.152,asks
1621.0,1617354965487000.0,2560.0,60840.1656,asks
1622.0,1617354965487000.0,6940.0,60847.167,asks
1623.0,1617354966644000.0,3060.0,60840.1656,asks
1624.0,1617354966644000.0,6940.0,60840.6657,asks
1625.0,1617354967787000.0,3060.0,60840.1656,asks
1626.0,1617354967787000.0,6940.0,60840.6657,asks
1627.0,1617354968832000.0,3060.0,60840.1656,asks
1628.0,1617354968832000.0,6940.0,60847.167,asks
1629.0,1617354969953000.0,3060.0,60840.1656,asks
1630.0,1617354969953000.0,6940.0,60847.167,asks
1631.0,1617354970968000.0,3060.0,60840.1656,asks
1632.0,1617354970968000.0,6940.0,60840.6657,asks
1633.0,1617354971989000.0,3060.0,60840.1656,asks
1634.0,1617354971989000.0,6940.0,60847.167,asks
1635.0,1617354973016000.0,3060.0,60840.1656,asks
1636.0,1617354973016000.0,6940.0,60847.167,asks
1637.0,1617354974032000.0,500.0,60840.1656,asks
1638.0,1617354974032000.0,9500.0,60840.6657,asks
1639.0,1617354975518000.0,500.0,60840.1656,asks
1640.0,1617354975518000.0,2000.0,60856.1688,asks
1641.0,1617354975518000.0,6000.0,60861.6699,asks
1642.0,1617354975518000.0,1500.0,60863.6703,asks
1643.0,1617354976797000.0,500.0,60840.1656,asks
1644.0,1617354976797000.0,9500.0,60840.6657,asks
1645.0,1617354978057000.0,500.0,60840.1656,asks
1646.0,1617354978057000.0,9500.0,60840.6657,asks
1647.0,1617354979078000.0,500.0,60840.1656,asks
1648.0,1617354979078000.0,2000.0,60844.1664,asks
1649.0,1617354979078000.0,10.0,60861.1698,asks
1650.0,1617354979078000.0,6000.0,60861.6699,asks
1651.0,1617354979078000.0,1490.0,60863.6703,asks
1652.0,1617354980820000.0,2000.0,60844.1664,asks
1653.0,1617354980820000.0,8000.0,60844.6665,asks
1654.0,1617354981823000.0,2000.0,60844.1664,asks
1655.0,1617354981823000.0,8000.0,60844.6665,asks
1656.0,1617354982896000.0,2120.0,60844.1664,asks
1657.0,1617354982896000.0,7880.0,60844.6665,asks
1658.0,1617354983983000.0,2000.0,60832.164,asks
1659.0,1617354983983000.0,6000.0,60848.6673,asks
1660.0,1617354983983000.0,1840.0,60854.6685,asks
1661.0,1617354983983000.0,160.0,60861.6699,asks
1662.0,1617354985288000.0,6000.0,60847.167,asks
1663.0,1617354985288000.0,2000.0,60852.168,asks
1664.0,1617354985288000.0,1840.0,60854.6685,asks
1665.0,1617354985288000.0,160.0,60859.6695,asks
1666.0,1617354986483000.0,2000.0,60835.6647,asks
1667.0,1617354986483000.0,8000.0,60836.1648,asks
1668.0,1617354987658000.0,2000.0,60835.6647,asks
1669.0,1617354987658000.0,120.0,60846.1668,asks
1670.0,1617354987658000.0,6000.0,60846.6669,asks
1671.0,1617354987658000.0,1880.0,60854.6685,asks
1672.0,1617354988783000.0,2000.0,60852.6681,asks
1673.0,1617354988783000.0,2340.0,60854.6685,asks
1674.0,1617354988783000.0,5660.0,60859.6695,asks
1675.0,1617354989878000.0,2000.0,60852.6681,asks
1676.0,1617354989878000.0,2340.0,60854.6685,asks
1677.0,1617354989878000.0,120.0,60859.1694,asks
1678.0,1617354989878000.0,5540.0,60859.6695,asks
1679.0,1617354990946000.0,6120.0,60850.1676,asks
1680.0,1617354990946000.0,3880.0,60850.6677,asks
1681.0,1617354991974000.0,6000.0,60850.1676,asks
1682.0,1617354991974000.0,120.0,60852.168,asks
1683.0,1617354991974000.0,2000.0,60852.6681,asks
1684.0,1617354991974000.0,1880.0,60854.6685,asks
1685.0,1617354993097000.0,6000.0,60850.1676,asks
1686.0,1617354993097000.0,120.0,60852.168,asks
1687.0,1617354993097000.0,2000.0,60852.6681,asks
1688.0,1617354993097000.0,1880.0,60854.6685,asks
1689.0,1617354994174000.0,120.0,60818.6613,asks
1690.0,1617354994174000.0,9880.0,60819.1614,asks
1691.0,1617354995220000.0,10000.0,60819.1614,asks
1692.0,1617354996230000.0,120.0,60818.6613,asks
1693.0,1617354996230000.0,9880.0,60819.1614,asks
1694.0,1617354997400000.0,120.0,60818.6613,asks
1695.0,1617354997400000.0,9880.0,60819.1614,asks
1696.0,1617354998937000.0,120.0,60818.6613,asks
1697.0,1617354998937000.0,9880.0,60819.1614,asks
1698.0,1617355000571000.0,200.0,60818.6613,asks
1699.0,1617355000571000.0,9800.0,60819.1614,asks
1700.0,1617355001961000.0,200.0,60818.6613,asks
1701.0,1617355001961000.0,9800.0,60819.1614,asks
1702.0,1617355002965000.0,200.0,60818.6613,asks
1703.0,1617355002965000.0,9800.0,60819.1614,asks
1704.0,1617355003974000.0,700.0,60818.6613,asks
1705.0,1617355003974000.0,9300.0,60819.1614,asks
1706.0,1617355004983000.0,500.0,60818.6613,asks
1707.0,1617355004983000.0,9500.0,60819.1614,asks
1708.0,1617355005985000.0,700.0,60818.6613,asks
1709.0,1617355005985000.0,9300.0,60819.1614,asks
1710.0,1617355006996000.0,700.0,60818.6613,asks
1711.0,1617355006996000.0,9300.0,60819.1614,asks
1712.0,1617355008002000.0,700.0,60818.6613,asks
1713.0,1617355008002000.0,9300.0,60819.1614,asks
1714.0,1617355009085000.0,500.0,60818.6613,asks
1715.0,1617355009085000.0,9500.0,60819.1614,asks
1716.0,1617355010342000.0,500.0,60818.6613,asks
1717.0,1617355010342000.0,2000.0,60859.1694,asks
1718.0,1617355010342000.0,150.0,60861.6699,asks
1719.0,1617355010342000.0,7350.0,60862.17,asks
1720.0,1617355011395000.0,10000.0,60834.6645,asks
1721.0,1617355012418000.0,10000.0,60834.6645,asks
1722.0,1617355013421000.0,150.0,60834.1644,asks
1723.0,1617355013421000.0,9850.0,60834.6645,asks
1724.0,1617355014697000.0,10000.0,60834.6645,asks
1725.0,1617355015699000.0,10000.0,60817.161,asks
1726.0,1617355016782000.0,500.0,60847.167,asks
1727.0,1617355016782000.0,2000.0,60852.6681,asks
1728.0,1617355016782000.0,6000.0,60862.17,asks
1729.0,1617355016782000.0,1500.0,60863.6703,asks
1730.0,1617355018046000.0,10000.0,60840.1656,asks
1731.0,1617355019077000.0,150.0,60839.6655,asks
1732.0,1617355019077000.0,9850.0,60840.1656,asks
1733.0,1617355020088000.0,150.0,60839.6655,asks
1734.0,1617355020088000.0,9850.0,60840.1656,asks
1735.0,1617355022100000.0,150.0,60823.6623,asks
1736.0,1617355022100000.0,9850.0,60824.1624,asks
1737.0,1617355023150000.0,650.0,60823.6623,asks
1738.0,1617355023150000.0,9350.0,60824.1624,asks
1739.0,1617355024292000.0,500.0,60823.6623,asks
1740.0,1617355024292000.0,9500.0,60824.1624,asks
1741.0,1617355025294000.0,510.0,60823.6623,asks
1742.0,1617355025294000.0,9490.0,60824.1624,asks
1743.0,1617355027137000.0,510.0,60823.6623,asks
1744.0,1617355027137000.0,9490.0,60824.1624,asks
1745.0,1617355028183000.0,500.0,60823.6623,asks
1746.0,1617355028183000.0,9500.0,60824.1624,asks
1747.0,1617355029197000.0,4620.0,60816.6609,asks
1748.0,1617355029197000.0,5380.0,60817.161,asks
1749.0,1617355030238000.0,10.0,60799.6575,asks
1750.0,1617355030238000.0,9990.0,60800.1576,asks
1751.0,1617355031385000.0,10.0,60799.6575,asks
1752.0,1617355031385000.0,9990.0,60800.1576,asks
1753.0,1617355032472000.0,10.0,60799.6575,asks
1754.0,1617355032472000.0,9990.0,60800.1576,asks
1755.0,1617355033527000.0,10.0,60799.6575,asks
1756.0,1617355033527000.0,9990.0,60800.1576,asks
1757.0,1617355034858000.0,10.0,60799.6575,asks
1758.0,1617355034858000.0,9990.0,60800.1576,asks
1759.0,1617355035898000.0,10000.0,60800.1576,asks
1760.0,1617355036961000.0,10.0,60799.6575,asks
1761.0,1617355036961000.0,9990.0,60800.1576,asks
1762.0,1617355038098000.0,10000.0,60784.6545,asks
1763.0,1617355039457000.0,10000.0,60784.6545,asks
1764.0,1617355041090000.0,10000.0,60784.6545,asks
1765.0,1617355042259000.0,10000.0,60784.6545,asks
1766.0,1617355043307000.0,800.0,60784.1544,asks
1767.0,1617355043307000.0,9200.0,60784.6545,asks
1768.0,1617355045281000.0,800.0,60784.1544,asks
1769.0,1617355045281000.0,9200.0,60784.6545,asks
1770.0,1617355046287000.0,800.0,60784.1544,asks
1771.0,1617355046287000.0,9200.0,60784.6545,asks
1772.0,1617355047294000.0,10000.0,60784.6545,asks
1773.0,1617355048359000.0,800.0,60784.1544,asks
1774.0,1617355048359000.0,9200.0,60784.6545,asks
1775.0,1617355049574000.0,800.0,60784.1544,asks
1776.0,1617355049574000.0,9200.0,60784.6545,asks
1777.0,1617355051321000.0,800.0,60784.1544,asks
1778.0,1617355051321000.0,9200.0,60784.6545,asks
1779.0,1617355052336000.0,800.0,60784.1544,asks
1780.0,1617355052336000.0,9200.0,60784.6545,asks
1781.0,1617355053485000.0,10000.0,60784.6545,asks
1782.0,1617355055212000.0,800.0,60784.1544,asks
1783.0,1617355055212000.0,9200.0,60784.6545,asks
1784.0,1617355056351000.0,500.0,60784.1544,asks
1785.0,1617355056351000.0,9500.0,60784.6545,asks
1786.0,1617355057365000.0,1300.0,60784.1544,asks
1787.0,1617355057365000.0,8700.0,60784.6545,asks
1788.0,1617355058372000.0,1300.0,60784.1544,asks
1789.0,1617355058372000.0,8700.0,60784.6545,asks
1790.0,1617355059382000.0,1300.0,60784.1544,asks
1791.0,1617355059382000.0,8700.0,60784.6545,asks
1792.0,1617355060386000.0,1300.0,60784.1544,asks
1793.0,1617355060386000.0,8700.0,60784.6545,asks
1794.0,1617355061393000.0,1300.0,60784.1544,asks
1795.0,1617355061393000.0,8700.0,60784.6545,asks
1796.0,1617355062401000.0,1300.0,60784.1544,asks
1797.0,1617355062401000.0,8700.0,60784.6545,asks
1798.0,1617355063404000.0,1300.0,60784.1544,asks
1799.0,1617355063404000.0,8700.0,60784.6545,asks
1800.0,1617355064421000.0,1300.0,60784.1544,asks
1801.0,1617355064421000.0,8700.0,60784.6545,asks
1802.0,1617355065422000.0,1300.0,60784.1544,asks
1803.0,1617355065422000.0,8700.0,60784.6545,asks
1804.0,1617355066440000.0,500.0,60784.1544,asks
1805.0,1617355066440000.0,9500.0,60784.6545,asks
1806.0,1617355068342000.0,500.0,60784.1544,asks
1807.0,1617355068342000.0,9500.0,60784.6545,asks
1808.0,1617355069343000.0,700.0,60784.1544,asks
1809.0,1617355069343000.0,9300.0,60784.6545,asks
1810.0,1617355070457000.0,2000.0,60778.6533,asks
1811.0,1617355070457000.0,8000.0,60779.1534,asks
1812.0,1617355071586000.0,2000.0,60778.6533,asks
1813.0,1617355071586000.0,700.0,60784.1544,asks
1814.0,1617355071586000.0,7300.0,60784.6545,asks
1815.0,1617355072896000.0,2000.0,60778.6533,asks
1816.0,1617355072896000.0,8000.0,60784.6545,asks
1817.0,1617355074368000.0,2700.0,60778.6533,asks
1818.0,1617355074368000.0,7300.0,60779.1534,asks
1819.0,1617355075492000.0,2500.0,60778.6533,asks
1820.0,1617355075492000.0,7500.0,60779.1534,asks
1821.0,1617355076498000.0,2500.0,60778.6533,asks
1822.0,1617355076498000.0,7500.0,60779.1534,asks
1823.0,1617355077984000.0,2500.0,60778.6533,asks
1824.0,1617355077984000.0,700.0,60784.1544,asks
1825.0,1617355077984000.0,6800.0,60784.6545,asks
1826.0,1617355079277000.0,2500.0,60778.6533,asks
1827.0,1617355079277000.0,7500.0,60784.6545,asks
1828.0,1617355080345000.0,10000.0,60767.151,asks
1829.0,1617355081406000.0,700.0,60766.6509,asks
1830.0,1617355081406000.0,9300.0,60767.151,asks
1831.0,1617355082541000.0,1200.0,60766.6509,asks
1832.0,1617355082541000.0,8800.0,60767.151,asks
1833.0,1617355083548000.0,500.0,60766.6509,asks
1834.0,1617355083548000.0,9500.0,60767.151,asks
1835.0,1617355084553000.0,980.0,60766.6509,asks
1836.0,1617355084553000.0,9020.0,60767.151,asks
1837.0,1617355085562000.0,500.0,60766.6509,asks
1838.0,1617355085562000.0,9500.0,60767.151,asks
1839.0,1617355086575000.0,980.0,60766.6509,asks
1840.0,1617355086575000.0,9020.0,60767.151,asks
1841.0,1617355087588000.0,980.0,60766.6509,asks
1842.0,1617355087588000.0,9020.0,60767.151,asks
1843.0,1617355088792000.0,2000.0,60778.6533,asks
1844.0,1617355088792000.0,480.0,60781.6539,asks
1845.0,1617355088792000.0,7520.0,60782.154,asks
1846.0,1617355090598000.0,2480.0,60778.6533,asks
1847.0,1617355090598000.0,7520.0,60779.1534,asks
1848.0,1617355091696000.0,10000.0,60782.154,asks
1849.0,1617355093297000.0,360.0,60781.6539,asks
1850.0,1617355093297000.0,9640.0,60782.154,asks
1851.0,1617355094623000.0,360.0,60781.6539,asks
1852.0,1617355094623000.0,9640.0,60782.154,asks
1853.0,1617355095634000.0,10000.0,60782.154,asks
1854.0,1617355096682000.0,500.0,60782.154,asks
1855.0,1617355096682000.0,2000.0,60782.6541,asks
1856.0,1617355096682000.0,7500.0,60784.6545,asks
1857.0,1617355098393000.0,500.0,60782.154,asks
1858.0,1617355098393000.0,150.0,60805.6587,asks
1859.0,1617355098393000.0,9350.0,60806.1588,asks
1860.0,1617355099570000.0,500.0,60782.154,asks
1861.0,1617355099570000.0,9500.0,60806.1588,asks
1862.0,1617355100684000.0,500.0,60782.154,asks
1863.0,1617355100684000.0,2000.0,60805.1586,asks
1864.0,1617355100684000.0,7500.0,60806.1588,asks
1865.0,1617355101851000.0,500.0,60782.154,asks
1866.0,1617355101851000.0,2000.0,60805.1586,asks
1867.0,1617355101851000.0,7500.0,60806.1588,asks
1868.0,1617355102948000.0,2500.0,60805.1586,asks
1869.0,1617355102948000.0,7500.0,60806.1588,asks
1870.0,1617355103999000.0,2500.0,60805.1586,asks
1871.0,1617355103999000.0,7500.0,60805.6587,asks
1872.0,1617355105079000.0,2500.0,60805.1586,asks
1873.0,1617355105079000.0,7500.0,60806.1588,asks
1874.0,1617355106188000.0,2500.0,60805.1586,asks
1875.0,1617355106188000.0,6000.0,60818.1612,asks
1876.0,1617355106188000.0,1500.0,60824.1624,asks
1877.0,1617355107684000.0,2500.0,60805.1586,asks
1878.0,1617355107684000.0,7500.0,60805.6587,asks
1879.0,1617355108685000.0,2000.0,60805.1586,asks
1880.0,1617355108685000.0,6500.0,60818.1612,asks
1881.0,1617355108685000.0,1500.0,60824.1624,asks
1882.0,1617355109730000.0,2000.0,60805.1586,asks
1883.0,1617355109730000.0,8000.0,60805.6587,asks
1884.0,1617355110733000.0,2000.0,60805.1586,asks
1885.0,1617355110733000.0,8000.0,60805.6587,asks
1886.0,1617355111743000.0,2000.0,60805.1586,asks
1887.0,1617355111743000.0,8000.0,60805.6587,asks
1888.0,1617355112753000.0,2000.0,60805.1586,asks
1889.0,1617355112753000.0,8000.0,60805.6587,asks
1890.0,1617355113756000.0,2000.0,60805.1586,asks
1891.0,1617355113756000.0,8000.0,60805.6587,asks
1892.0,1617355114777000.0,2500.0,60805.1586,asks
1893.0,1617355114777000.0,6000.0,60818.1612,asks
1894.0,1617355114777000.0,1500.0,60824.1624,asks
1895.0,1617355116777000.0,2500.0,60805.1586,asks
1896.0,1617355116777000.0,7500.0,60805.6587,asks
1897.0,1617355117785000.0,2500.0,60805.1586,asks
1898.0,1617355117785000.0,7500.0,60805.6587,asks
1899.0,1617355119174000.0,2500.0,60805.1586,asks
1900.0,1617355119174000.0,6000.0,60818.1612,asks
1901.0,1617355119174000.0,1500.0,60824.1624,asks
1902.0,1617355120499000.0,2500.0,60805.1586,asks
1903.0,1617355120499000.0,6000.0,60818.1612,asks
1904.0,1617355120499000.0,1500.0,60824.1624,asks
1905.0,1617355121709000.0,2500.0,60805.1586,asks
1906.0,1617355121709000.0,7500.0,60806.6589,asks
1907.0,1617355122820000.0,2500.0,60805.1586,asks
1908.0,1617355122820000.0,7500.0,60805.6587,asks
1909.0,1617355123828000.0,2500.0,60805.1586,asks
1910.0,1617355123828000.0,7500.0,60805.6587,asks
1911.0,1617355124833000.0,2500.0,60805.1586,asks
1912.0,1617355124833000.0,7500.0,60805.6587,asks
1913.0,1617355125842000.0,2500.0,60805.1586,asks
1914.0,1617355125842000.0,7500.0,60805.6587,asks
1915.0,1617355126845000.0,2500.0,60805.1586,asks
1916.0,1617355126845000.0,7500.0,60805.6587,asks
1917.0,1617355127859000.0,2500.0,60805.1586,asks
1918.0,1617355127859000.0,7500.0,60805.6587,asks
1919.0,1617355128860000.0,2500.0,60805.1586,asks
1920.0,1617355128860000.0,7500.0,60805.6587,asks
1921.0,1617355129866000.0,10000.0,60780.6537,asks
1922.0,1617355130877000.0,10000.0,60780.6537,asks
1923.0,1617355131886000.0,10000.0,60780.6537,asks
1924.0,1617355132890000.0,10000.0,60786.1548,asks
1925.0,1617355133896000.0,10000.0,60786.1548,asks
1926.0,1617355134912000.0,10000.0,60786.1548,asks
1927.0,1617355135934000.0,10000.0,60786.1548,asks
1928.0,1617355136945000.0,10000.0,60786.1548,asks
1929.0,1617355138340000.0,40.0,60785.6547,asks
1930.0,1617355138340000.0,9960.0,60786.1548,asks
1931.0,1617355139429000.0,500.0,60785.6547,asks
1932.0,1617355139429000.0,2000.0,60791.6559,asks
1933.0,1617355139429000.0,40.0,60793.6563,asks
1934.0,1617355139429000.0,6000.0,60794.1564,asks
1935.0,1617355139429000.0,1460.0,60797.157,asks
1936.0,1617355140886000.0,500.0,60785.6547,asks
1937.0,1617355140886000.0,2000.0,60791.6559,asks
1938.0,1617355140886000.0,40.0,60793.6563,asks
1939.0,1617355140886000.0,6000.0,60794.1564,asks
1940.0,1617355140886000.0,1460.0,60797.157,asks
1941.0,1617355142967000.0,540.0,60785.6547,asks
1942.0,1617355142967000.0,9460.0,60786.1548,asks
1943.0,1617355144290000.0,10000.0,60782.6541,asks
1944.0,1617355145984000.0,40.0,60782.154,asks
1945.0,1617355145984000.0,9960.0,60782.6541,asks
1946.0,1617355146992000.0,540.0,60782.154,asks
1947.0,1617355146992000.0,9460.0,60782.6541,asks
1948.0,1617355147999000.0,540.0,60782.154,asks
1949.0,1617355147999000.0,9460.0,60782.6541,asks
1950.0,1617355149012000.0,540.0,60782.154,asks
1951.0,1617355149012000.0,9460.0,60782.6541,asks
1952.0,1617355150021000.0,540.0,60782.154,asks
1953.0,1617355150021000.0,9460.0,60782.6541,asks
1954.0,1617355151035000.0,540.0,60782.154,asks
1955.0,1617355151035000.0,9460.0,60782.6541,asks
1956.0,1617355152403000.0,540.0,60782.154,asks
1957.0,1617355152403000.0,9460.0,60782.6541,asks
1958.0,1617355153934000.0,500.0,60782.154,asks
1959.0,1617355153934000.0,9500.0,60782.6541,asks
1960.0,1617355154937000.0,810.0,60782.154,asks
1961.0,1617355154937000.0,9190.0,60782.6541,asks
1962.0,1617355156056000.0,810.0,60782.154,asks
1963.0,1617355156056000.0,9190.0,60782.6541,asks
1964.0,1617355157067000.0,810.0,60782.154,asks
1965.0,1617355157067000.0,9190.0,60782.6541,asks
1966.0,1617355158076000.0,810.0,60782.154,asks
1967.0,1617355158076000.0,9190.0,60782.6541,asks
1968.0,1617355159259000.0,500.0,60782.154,asks
1969.0,1617355159259000.0,2000.0,60791.6559,asks
1970.0,1617355159259000.0,310.0,60793.6563,asks
1971.0,1617355159259000.0,6000.0,60794.1564,asks
1972.0,1617355159259000.0,1190.0,60797.157,asks
1973.0,1617355160358000.0,500.0,60782.154,asks
1974.0,1617355160358000.0,2000.0,60791.6559,asks
1975.0,1617355160358000.0,310.0,60796.6569,asks
1976.0,1617355160358000.0,7190.0,60797.157,asks
1977.0,1617355161416000.0,500.0,60782.154,asks
1978.0,1617355161416000.0,2000.0,60791.6559,asks
1979.0,1617355161416000.0,310.0,60796.6569,asks
1980.0,1617355161416000.0,7190.0,60797.157,asks
1981.0,1617355163115000.0,710.0,60782.154,asks
1982.0,1617355163115000.0,9290.0,60782.6541,asks
1983.0,1617355164122000.0,500.0,60782.154,asks
1984.0,1617355164122000.0,9500.0,60782.6541,asks
1985.0,1617355165134000.0,500.0,60782.154,asks
1986.0,1617355165134000.0,2000.0,60791.6559,asks
1987.0,1617355165134000.0,210.0,60796.6569,asks
1988.0,1617355165134000.0,7290.0,60797.157,asks
1989.0,1617355166291000.0,210.0,60781.6539,asks
1990.0,1617355166291000.0,9790.0,60782.154,asks
1991.0,1617355167320000.0,710.0,60781.6539,asks
1992.0,1617355167320000.0,9290.0,60782.154,asks
1993.0,1617355168984000.0,710.0,60781.6539,asks
1994.0,1617355168984000.0,9290.0,60782.154,asks
1995.0,1617355170160000.0,10000.0,60781.6539,asks
1996.0,1617355171168000.0,500.0,60781.6539,asks
1997.0,1617355171168000.0,9500.0,60782.154,asks
1998.0,1617355172172000.0,520.0,60781.6539,asks
1999.0,1617355172172000.0,9480.0,60782.154,asks
2000.0,1617355173188000.0,520.0,60781.6539,asks
2001.0,1617355173188000.0,9480.0,60782.154,asks
2002.0,1617355174190000.0,500.0,60781.6539,asks
2003.0,1617355174190000.0,9500.0,60782.154,asks
2004.0,1617355175195000.0,500.0,60781.6539,asks
2005.0,1617355175195000.0,9500.0,60782.154,asks
2006.0,1617355176243000.0,2000.0,60778.6533,asks
2007.0,1617355176243000.0,500.0,60781.6539,asks
2008.0,1617355176243000.0,20.0,60784.1544,asks
2009.0,1617355176243000.0,7480.0,60784.6545,asks
2010.0,1617355177349000.0,2380.0,60778.6533,asks
2011.0,1617355177349000.0,7620.0,60779.1534,asks
2012.0,1617355178648000.0,2000.0,60778.6533,asks
2013.0,1617355178648000.0,500.0,60781.6539,asks
2014.0,1617355178648000.0,3230.0,60793.6563,asks
2015.0,1617355178648000.0,4270.0,60794.1564,asks
2016.0,1617355179962000.0,380.0,60755.6487,asks
2017.0,1617355179962000.0,9620.0,60756.1488,asks
2018.0,1617355181063000.0,380.0,60755.6487,asks
2019.0,1617355181063000.0,9620.0,60756.1488,asks
2020.0,1617355182243000.0,380.0,60755.6487,asks
2021.0,1617355182243000.0,9620.0,60756.1488,asks
2022.0,1617355183249000.0,380.0,60755.6487,asks
2023.0,1617355183249000.0,9620.0,60756.1488,asks
2024.0,1617355184260000.0,380.0,60755.6487,asks
2025.0,1617355184260000.0,9620.0,60756.1488,asks
2026.0,1617355185285000.0,380.0,60764.1504,asks
2027.0,1617355185285000.0,9620.0,60764.6505,asks
2028.0,1617355187278000.0,380.0,60764.1504,asks
2029.0,1617355187278000.0,9620.0,60764.6505,asks
2030.0,1617355188286000.0,880.0,60764.1504,asks
2031.0,1617355188286000.0,9120.0,60764.6505,asks
2032.0,1617355189288000.0,880.0,60764.1504,asks
2033.0,1617355189288000.0,9120.0,60764.6505,asks
2034.0,1617355190300000.0,880.0,60764.1504,asks
2035.0,1617355190300000.0,9120.0,60764.6505,asks
2036.0,1617355191310000.0,880.0,60764.1504,asks
2037.0,1617355191310000.0,9120.0,60764.6505,asks
2038.0,1617355192658000.0,500.0,60764.1504,asks
2039.0,1617355192658000.0,490.0,60776.1528,asks
2040.0,1617355192658000.0,9010.0,60776.6529,asks
2041.0,1617355193742000.0,490.0,60764.1504,asks
2042.0,1617355193742000.0,9510.0,60764.6505,asks
2043.0,1617355195336000.0,990.0,60776.1528,asks
2044.0,1617355195336000.0,9010.0,60776.6529,asks
2045.0,1617355196344000.0,990.0,60776.1528,asks
2046.0,1617355196344000.0,9010.0,60776.6529,asks
2047.0,1617355197482000.0,4880.0,60766.1508,asks
2048.0,1617355197482000.0,500.0,60776.1528,asks
2049.0,1617355197482000.0,4620.0,60780.6537,asks
2050.0,1617355198999000.0,490.0,60742.6461,asks
2051.0,1617355198999000.0,9510.0,60743.1462,asks
2052.0,1617355200080000.0,490.0,60742.6461,asks
2053.0,1617355200080000.0,9510.0,60743.1462,asks
2054.0,1617355201237000.0,490.0,60742.6461,asks
2055.0,1617355201237000.0,9510.0,60743.1462,asks
2056.0,1617355202383000.0,490.0,60742.6461,asks
2057.0,1617355202383000.0,9510.0,60743.1462,asks
2058.0,1617355203393000.0,490.0,60742.6461,asks
2059.0,1617355203393000.0,9510.0,60743.1462,asks
2060.0,1617355204398000.0,10000.0,60743.1462,asks
2061.0,1617355205442000.0,10000.0,60743.1462,asks
2062.0,1617355206460000.0,5380.0,60766.1508,asks
2063.0,1617355206460000.0,4620.0,60768.1512,asks
2064.0,1617355207628000.0,500.0,60766.1508,asks
2065.0,1617355207628000.0,9500.0,60771.1518,asks
2066.0,1617355208937000.0,690.0,60757.149,asks
2067.0,1617355208937000.0,9310.0,60757.6491,asks
2068.0,1617355209990000.0,500.0,60766.1508,asks
2069.0,1617355209990000.0,9500.0,60791.6559,asks
2070.0,1617355211450000.0,500.0,60766.1508,asks
2071.0,1617355211450000.0,9500.0,60766.6509,asks
2072.0,1617355212462000.0,500.0,60766.1508,asks
2073.0,1617355212462000.0,9500.0,60791.6559,asks
2074.0,1617355213767000.0,10000.0,60791.6559,asks
2075.0,1617355215092000.0,10000.0,60791.6559,asks
