id,time(utc timestamp),amount(usd),price,side
62.0,1617354007280000.0,2000.0,60878.1732,asks
63.0,1617354007280000.0,6000.0,60884.1744,asks
64.0,1617354007280000.0,100000.0,60894.6765,asks
65.0,1617354007280000.0,2300.0,60906.1788,asks
66.0,1617354007280000.0,250760.0,60909.6795,asks
67.0,1617354007280000.0,8000.0,60913.6803,asks
68.0,1617354007280000.0,2540.0,60930.6837,asks
69.0,1617354007280000.0,297200.0,60953.1882,asks
70.0,1617354008655000.0,182260.0,60845.6667,asks
71.0,1617354008655000.0,2000.0,60878.1732,asks
72.0,1617354008655000.0,1860.0,60880.6737,asks
73.0,1617354008655000.0,6000.0,60884.1744,asks
74.0,1617354008655000.0,273390.0,60887.6751,asks
75.0,1617354008655000.0,100000.0,60894.6765,asks
76.0,1617354008655000.0,2300.0,60906.1788,asks
77.0,1617354008655000.0,8000.0,60913.6803,asks
78.0,1617354008655000.0,324010.0,60929.6835,asks
79.0,1617354008655000.0,2540.0,60930.6837,asks
80.0,1617354010164000.0,6770.0,60845.1666,asks
81.0,1617354010164000.0,182260.0,60845.6667,asks
82.0,1617354010164000.0,2000.0,60878.1732,asks
83.0,1617354010164000.0,1860.0,60880.6737,asks
84.0,1617354010164000.0,6000.0,60884.1744,asks
85.0,1617354010164000.0,273390.0,60887.6751,asks
86.0,1617354010164000.0,100000.0,60894.6765,asks
87.0,1617354010164000.0,2300.0,60906.1788,asks
88.0,1617354010164000.0,8000.0,60913.6803,asks
89.0,1617354010164000.0,324010.0,60929.6835,asks
90.0,1617354011166000.0,2300.0,60845.1666,asks
91.0,1617354011166000.0,182260.0,60845.6667,asks
92.0,1617354011166000.0,2000.0,60878.1732,asks
93.0,1617354011166000.0,1860.0,60880.6737,asks
94.0,1617354011166000.0,6000.0,60884.1744,asks
95.0,1617354011166000.0,273390.0,60887.6751,asks
96.0,1617354011166000.0,100000.0,60894.6765,asks
97.0,1617354011166000.0,2300.0,60906.1788,asks
98.0,1617354011166000.0,8000.0,60913.6803,asks
99.0,1617354011166000.0,324010.0,60929.6835,asks
100.0,1617354012258000.0,6770.0,60845.1666,asks
101.0,1617354012258000.0,182260.0,60845.6667,asks
102.0,1617354012258000.0,2000.0,60878.1732,asks
103.0,1617354012258000.0,1860.0,60880.6737,asks
104.0,1617354012258000.0,6000.0,60884.1744,asks
105.0,1617354012258000.0,273390.0,60887.6751,asks
106.0,1617354012258000.0,100000.0,60894.6765,asks
107.0,1617354012258000.0,2300.0,60906.1788,asks
108.0,1617354012258000.0,8000.0,60913.6803,asks
109.0,1617354012258000.0,324010.0,60929.6835,asks
110.0,1617354013302000.0,6770.0,60845.1666,asks
111.0,1617354013302000.0,182260.0,60845.6667,asks
112.0,1617354013302000.0,2000.0,60878.1732,asks
113.0,1617354013302000.0,1860.0,60880.6737,asks
114.0,1617354013302000.0,6000.0,60884.1744,asks
115.0,1617354013302000.0,273390.0,60887.6751,asks
116.0,1617354013302000.0,100000.0,60894.6765,asks
117.0,1617354013302000.0,2300.0,60906.1788,asks
118.0,1617354013302000.0,8000.0,60913.6803,asks
119.0,1617354013302000.0,324010.0,60929.6835,asks
120.0,1617354014451000.0,6770.0,60845.1666,asks
121.0,1617354014451000.0,182260.0,60845.6667,asks
122.0,1617354014451000.0,2000.0,60878.1732,asks
123.0,1617354014451000.0,1860.0,60880.6737,asks
124.0,1617354014451000.0,6000.0,60884.1744,asks
125.0,1617354014451000.0,273390.0,60887.6751,asks
126.0,1617354014451000.0,100000.0,60894.6765,asks
127.0,1617354014451000.0,2300.0,60906.1788,asks
128.0,1617354014451000.0,8000.0,60913.6803,asks
129.0,1617354014451000.0,324010.0,60929.6835,asks
130.0,1617354015665000.0,6770.0,60845.1666,asks
131.0,1617354015665000.0,195730.0,60845.6667,asks
132.0,1617354015665000.0,2000.0,60878.1732,asks
133.0,1617354015665000.0,1860.0,60880.6737,asks
134.0,1617354015665000.0,6000.0,60884.1744,asks
135.0,1617354015665000.0,273390.0,60887.6751,asks
136.0,1617354015665000.0,100000.0,60894.6765,asks
137.0,1617354015665000.0,2300.0,60906.1788,asks
138.0,1617354015665000.0,8000.0,60913.6803,asks
139.0,1617354015665000.0,324010.0,60929.6835,asks
140.0,1617354016997000.0,6770.0,60845.1666,asks
141.0,1617354016997000.0,182260.0,60845.6667,asks
142.0,1617354016997000.0,100000.0,60861.1698,asks
143.0,1617354016997000.0,2000.0,60878.1732,asks
144.0,1617354016997000.0,1860.0,60880.6737,asks
145.0,1617354016997000.0,6000.0,60884.1744,asks
146.0,1617354016997000.0,273390.0,60887.6751,asks
147.0,1617354016997000.0,2300.0,60906.1788,asks
148.0,1617354016997000.0,8000.0,60913.6803,asks
149.0,1617354016997000.0,324010.0,60929.6835,asks
150.0,1617354018040000.0,6770.0,60845.1666,asks
151.0,1617354018040000.0,195730.0,60845.6667,asks
152.0,1617354018040000.0,100000.0,60861.1698,asks
153.0,1617354018040000.0,2000.0,60878.1732,asks
154.0,1617354018040000.0,1860.0,60880.6737,asks
155.0,1617354018040000.0,6000.0,60884.1744,asks
156.0,1617354018040000.0,273390.0,60887.6751,asks
157.0,1617354018040000.0,2300.0,60906.1788,asks
158.0,1617354018040000.0,8000.0,60913.6803,asks
159.0,1617354018040000.0,324010.0,60929.6835,asks
160.0,1617354019234000.0,182260.0,60845.6667,asks
161.0,1617354019234000.0,13470.0,60846.1668,asks
162.0,1617354019234000.0,100000.0,60861.1698,asks
163.0,1617354019234000.0,2000.0,60878.1732,asks
164.0,1617354019234000.0,1860.0,60880.6737,asks
165.0,1617354019234000.0,6000.0,60884.1744,asks
166.0,1617354019234000.0,273390.0,60887.6751,asks
167.0,1617354019234000.0,2300.0,60906.1788,asks
168.0,1617354019234000.0,8000.0,60913.6803,asks
169.0,1617354019234000.0,324010.0,60929.6835,asks
170.0,1617354020474000.0,100000.0,60861.1698,asks
171.0,1617354020474000.0,147390.0,60870.1716,asks
172.0,1617354020474000.0,2000.0,60878.1732,asks
173.0,1617354020474000.0,1860.0,60880.6737,asks
174.0,1617354020474000.0,6000.0,60884.1744,asks
175.0,1617354020474000.0,2300.0,60906.1788,asks
176.0,1617354020474000.0,8000.0,60913.6803,asks
177.0,1617354020474000.0,221080.0,60921.1818,asks
178.0,1617354020474000.0,2540.0,60930.6837,asks
179.0,1617354020474000.0,262020.0,60972.192,asks
180.0,1617354021693000.0,4470.0,60860.6697,asks
181.0,1617354021693000.0,100000.0,60861.1698,asks
182.0,1617354021693000.0,147390.0,60870.1716,asks
183.0,1617354021693000.0,2000.0,60878.1732,asks
184.0,1617354021693000.0,1860.0,60880.6737,asks
185.0,1617354021693000.0,6000.0,60884.1744,asks
186.0,1617354021693000.0,2300.0,60906.1788,asks
187.0,1617354021693000.0,8000.0,60913.6803,asks
188.0,1617354021693000.0,221080.0,60921.1818,asks
189.0,1617354021693000.0,2540.0,60930.6837,asks
190.0,1617354022699000.0,4470.0,60860.6697,asks
191.0,1617354022699000.0,13690.0,60861.1698,asks
192.0,1617354022699000.0,147390.0,60870.1716,asks
193.0,1617354022699000.0,2000.0,60878.1732,asks
194.0,1617354022699000.0,1860.0,60880.6737,asks
195.0,1617354022699000.0,6000.0,60884.1744,asks
196.0,1617354022699000.0,100000.0,60904.6785,asks
197.0,1617354022699000.0,2300.0,60906.1788,asks
198.0,1617354022699000.0,8000.0,60913.6803,asks
199.0,1617354022699000.0,221080.0,60921.1818,asks
200.0,1617354024046000.0,4520.0,60858.1692,asks
201.0,1617354024046000.0,100000.0,60858.6693,asks
202.0,1617354024046000.0,147390.0,60870.1716,asks
203.0,1617354024046000.0,2000.0,60878.1732,asks
204.0,1617354024046000.0,1860.0,60880.6737,asks
205.0,1617354024046000.0,6000.0,60884.1744,asks
206.0,1617354024046000.0,2300.0,60906.1788,asks
207.0,1617354024046000.0,8000.0,60913.6803,asks
208.0,1617354024046000.0,221080.0,60921.1818,asks
209.0,1617354024046000.0,2540.0,60930.6837,asks
210.0,1617354025057000.0,4520.0,60858.1692,asks
211.0,1617354025057000.0,113690.0,60858.6693,asks
212.0,1617354025057000.0,147390.0,60870.1716,asks
213.0,1617354025057000.0,2000.0,60878.1732,asks
214.0,1617354025057000.0,1860.0,60880.6737,asks
215.0,1617354025057000.0,6000.0,60884.1744,asks
216.0,1617354025057000.0,2300.0,60906.1788,asks
217.0,1617354025057000.0,8000.0,60913.6803,asks
218.0,1617354025057000.0,221080.0,60921.1818,asks
219.0,1617354025057000.0,2540.0,60930.6837,asks
220.0,1617354026067000.0,4520.0,60858.1692,asks
221.0,1617354026067000.0,113690.0,60858.6693,asks
222.0,1617354026067000.0,147390.0,60870.1716,asks
223.0,1617354026067000.0,2000.0,60878.1732,asks
224.0,1617354026067000.0,1860.0,60880.6737,asks
225.0,1617354026067000.0,6000.0,60884.1744,asks
226.0,1617354026067000.0,2300.0,60906.1788,asks
227.0,1617354026067000.0,8000.0,60913.6803,asks
228.0,1617354026067000.0,221080.0,60921.1818,asks
229.0,1617354026067000.0,2540.0,60930.6837,asks
230.0,1617354027535000.0,4520.0,60858.1692,asks
231.0,1617354027535000.0,13690.0,60858.6693,asks
232.0,1617354027535000.0,147390.0,60870.1716,asks
233.0,1617354027535000.0,2000.0,60878.1732,asks
234.0,1617354027535000.0,1860.0,60880.6737,asks
235.0,1617354027535000.0,6000.0,60884.1744,asks
236.0,1617354027535000.0,100000.0,60889.1754,asks
237.0,1617354027535000.0,2300.0,60906.1788,asks
238.0,1617354027535000.0,8000.0,60913.6803,asks
239.0,1617354027535000.0,221080.0,60921.1818,asks
240.0,1617354028568000.0,147390.0,60870.1716,asks
241.0,1617354028568000.0,2000.0,60878.1732,asks
242.0,1617354028568000.0,1860.0,60880.6737,asks
243.0,1617354028568000.0,6000.0,60884.1744,asks
244.0,1617354028568000.0,100000.0,60889.1754,asks
245.0,1617354028568000.0,2300.0,60906.1788,asks
246.0,1617354028568000.0,8000.0,60913.6803,asks
247.0,1617354028568000.0,221080.0,60921.1818,asks
248.0,1617354028568000.0,2540.0,60930.6837,asks
249.0,1617354028568000.0,262020.0,60972.192,asks
250.0,1617354029641000.0,4520.0,60869.6715,asks
251.0,1617354029641000.0,147390.0,60870.1716,asks
252.0,1617354029641000.0,2000.0,60878.1732,asks
253.0,1617354029641000.0,1860.0,60880.6737,asks
254.0,1617354029641000.0,6000.0,60884.1744,asks
255.0,1617354029641000.0,100000.0,60889.1754,asks
256.0,1617354029641000.0,2300.0,60906.1788,asks
257.0,1617354029641000.0,8000.0,60913.6803,asks
258.0,1617354029641000.0,221080.0,60921.1818,asks
259.0,1617354029641000.0,2540.0,60930.6837,asks
260.0,1617354030984000.0,4520.0,60869.6715,asks
261.0,1617354030984000.0,147390.0,60870.1716,asks
262.0,1617354030984000.0,2000.0,60878.1732,asks
263.0,1617354030984000.0,1860.0,60880.6737,asks
264.0,1617354030984000.0,6000.0,60884.1744,asks
265.0,1617354030984000.0,100000.0,60889.1754,asks
266.0,1617354030984000.0,2300.0,60906.1788,asks
267.0,1617354030984000.0,8000.0,60913.6803,asks
268.0,1617354030984000.0,221080.0,60921.1818,asks
269.0,1617354030984000.0,2540.0,60930.6837,asks
270.0,1617354032077000.0,4520.0,60853.1682,asks
271.0,1617354032077000.0,100000.0,60853.6683,asks
272.0,1617354032077000.0,147390.0,60870.1716,asks
273.0,1617354032077000.0,2000.0,60878.1732,asks
274.0,1617354032077000.0,1860.0,60880.6737,asks
275.0,1617354032077000.0,6000.0,60884.1744,asks
276.0,1617354032077000.0,2300.0,60906.1788,asks
277.0,1617354032077000.0,8000.0,60913.6803,asks
278.0,1617354032077000.0,221080.0,60921.1818,asks
279.0,1617354032077000.0,2540.0,60930.6837,asks
280.0,1617354033528000.0,4520.0,60853.1682,asks
281.0,1617354033528000.0,100000.0,60853.6683,asks
282.0,1617354033528000.0,147390.0,60870.1716,asks
283.0,1617354033528000.0,2000.0,60878.1732,asks
284.0,1617354033528000.0,1860.0,60880.6737,asks
285.0,1617354033528000.0,6000.0,60884.1744,asks
286.0,1617354033528000.0,2300.0,60906.1788,asks
287.0,1617354033528000.0,8000.0,60913.6803,asks
288.0,1617354033528000.0,221080.0,60921.1818,asks
289.0,1617354033528000.0,2540.0,60930.6837,asks
290.0,1617354034567000.0,4520.0,60864.6705,asks
291.0,1617354034567000.0,113690.0,60865.1706,asks
292.0,1617354034567000.0,147390.0,60870.1716,asks
293.0,1617354034567000.0,2000.0,60878.1732,asks
294.0,1617354034567000.0,1860.0,60880.6737,asks
295.0,1617354034567000.0,6000.0,60884.1744,asks
296.0,1617354034567000.0,2300.0,60906.1788,asks
297.0,1617354034567000.0,8000.0,60913.6803,asks
298.0,1617354034567000.0,221080.0,60921.1818,asks
299.0,1617354034567000.0,2540.0,60930.6837,asks
300.0,1617354035568000.0,4520.0,60864.6705,asks
301.0,1617354035568000.0,113690.0,60865.1706,asks
302.0,1617354035568000.0,147390.0,60870.1716,asks
303.0,1617354035568000.0,2000.0,60878.1732,asks
304.0,1617354035568000.0,1860.0,60880.6737,asks
305.0,1617354035568000.0,6000.0,60884.1744,asks
306.0,1617354035568000.0,2300.0,60906.1788,asks
307.0,1617354035568000.0,8000.0,60913.6803,asks
308.0,1617354035568000.0,221080.0,60921.1818,asks
309.0,1617354035568000.0,2540.0,60930.6837,asks
310.0,1617354036754000.0,4520.0,60864.6705,asks
311.0,1617354036754000.0,100000.0,60865.1706,asks
312.0,1617354036754000.0,147390.0,60870.1716,asks
313.0,1617354036754000.0,2000.0,60878.1732,asks
314.0,1617354036754000.0,1860.0,60880.6737,asks
315.0,1617354036754000.0,6000.0,60884.1744,asks
316.0,1617354036754000.0,2300.0,60906.1788,asks
317.0,1617354036754000.0,8000.0,60913.6803,asks
318.0,1617354036754000.0,221080.0,60921.1818,asks
319.0,1617354036754000.0,2540.0,60930.6837,asks
320.0,1617354037945000.0,100000.0,60869.6715,asks
321.0,1617354037945000.0,147390.0,60870.1716,asks
322.0,1617354037945000.0,13690.0,60870.6717,asks
323.0,1617354037945000.0,2000.0,60878.1732,asks
324.0,1617354037945000.0,1860.0,60880.6737,asks
325.0,1617354037945000.0,6000.0,60884.1744,asks
326.0,1617354037945000.0,2300.0,60906.1788,asks
327.0,1617354037945000.0,8000.0,60913.6803,asks
328.0,1617354037945000.0,221080.0,60921.1818,asks
329.0,1617354037945000.0,2540.0,60930.6837,asks
330.0,1617354039148000.0,4110.0,60869.6715,asks
331.0,1617354039148000.0,147390.0,60870.1716,asks
332.0,1617354039148000.0,2000.0,60878.1732,asks
333.0,1617354039148000.0,1860.0,60880.6737,asks
334.0,1617354039148000.0,6000.0,60884.1744,asks
335.0,1617354039148000.0,2300.0,60906.1788,asks
336.0,1617354039148000.0,8000.0,60913.6803,asks
337.0,1617354039148000.0,221080.0,60921.1818,asks
338.0,1617354039148000.0,2540.0,60930.6837,asks
339.0,1617354039148000.0,262020.0,60972.192,asks
340.0,1617354040163000.0,4110.0,60869.6715,asks
341.0,1617354040163000.0,161080.0,60870.1716,asks
342.0,1617354040163000.0,2000.0,60878.1732,asks
343.0,1617354040163000.0,1860.0,60880.6737,asks
344.0,1617354040163000.0,6000.0,60884.1744,asks
345.0,1617354040163000.0,2300.0,60906.1788,asks
346.0,1617354040163000.0,8000.0,60913.6803,asks
347.0,1617354040163000.0,221080.0,60921.1818,asks
348.0,1617354040163000.0,2540.0,60930.6837,asks
349.0,1617354040163000.0,262020.0,60972.192,asks
350.0,1617354041164000.0,4110.0,60869.6715,asks
351.0,1617354041164000.0,147390.0,60870.1716,asks
352.0,1617354041164000.0,2000.0,60878.1732,asks
353.0,1617354041164000.0,1860.0,60880.6737,asks
354.0,1617354041164000.0,6000.0,60884.1744,asks
355.0,1617354041164000.0,2300.0,60906.1788,asks
356.0,1617354041164000.0,8000.0,60913.6803,asks
357.0,1617354041164000.0,221080.0,60921.1818,asks
358.0,1617354041164000.0,2540.0,60930.6837,asks
359.0,1617354041164000.0,262020.0,60972.192,asks
360.0,1617354042174000.0,4110.0,60869.6715,asks
361.0,1617354042174000.0,161080.0,60870.1716,asks
362.0,1617354042174000.0,2000.0,60878.1732,asks
363.0,1617354042174000.0,1860.0,60880.6737,asks
364.0,1617354042174000.0,6000.0,60884.1744,asks
365.0,1617354042174000.0,2300.0,60906.1788,asks
366.0,1617354042174000.0,8000.0,60913.6803,asks
367.0,1617354042174000.0,221080.0,60921.1818,asks
368.0,1617354042174000.0,2540.0,60930.6837,asks
369.0,1617354042174000.0,262020.0,60972.192,asks
370.0,1617354043186000.0,4110.0,60869.6715,asks
371.0,1617354043186000.0,161080.0,60870.1716,asks
372.0,1617354043186000.0,2000.0,60878.1732,asks
373.0,1617354043186000.0,1860.0,60880.6737,asks
374.0,1617354043186000.0,6000.0,60884.1744,asks
375.0,1617354043186000.0,2300.0,60906.1788,asks
376.0,1617354043186000.0,8000.0,60913.6803,asks
377.0,1617354043186000.0,221080.0,60921.1818,asks
378.0,1617354043186000.0,2540.0,60930.6837,asks
379.0,1617354043186000.0,262020.0,60972.192,asks
380.0,1617354044190000.0,4110.0,60869.6715,asks
381.0,1617354044190000.0,147390.0,60870.1716,asks
382.0,1617354044190000.0,2000.0,60878.1732,asks
383.0,1617354044190000.0,1860.0,60880.6737,asks
384.0,1617354044190000.0,6000.0,60884.1744,asks
385.0,1617354044190000.0,100000.0,60887.6751,asks
386.0,1617354044190000.0,2300.0,60906.1788,asks
387.0,1617354044190000.0,8000.0,60913.6803,asks
388.0,1617354044190000.0,221080.0,60921.1818,asks
389.0,1617354044190000.0,2540.0,60930.6837,asks
390.0,1617354045199000.0,4110.0,60869.6715,asks
391.0,1617354045199000.0,161080.0,60870.1716,asks
392.0,1617354045199000.0,2000.0,60878.1732,asks
393.0,1617354045199000.0,1860.0,60880.6737,asks
394.0,1617354045199000.0,6000.0,60884.1744,asks
395.0,1617354045199000.0,100000.0,60887.6751,asks
396.0,1617354045199000.0,2300.0,60906.1788,asks
397.0,1617354045199000.0,8000.0,60913.6803,asks
398.0,1617354045199000.0,221080.0,60921.1818,asks
399.0,1617354045199000.0,2540.0,60930.6837,asks
400.0,1617354046208000.0,4110.0,60869.6715,asks
401.0,1617354046208000.0,161080.0,60870.1716,asks
402.0,1617354046208000.0,2000.0,60878.1732,asks
403.0,1617354046208000.0,1860.0,60880.6737,asks
404.0,1617354046208000.0,6000.0,60884.1744,asks
405.0,1617354046208000.0,100000.0,60887.6751,asks
406.0,1617354046208000.0,2300.0,60906.1788,asks
407.0,1617354046208000.0,8000.0,60913.6803,asks
408.0,1617354046208000.0,221080.0,60921.1818,asks
409.0,1617354046208000.0,2540.0,60930.6837,asks
410.0,1617354047211000.0,4110.0,60869.6715,asks
411.0,1617354047211000.0,161080.0,60870.1716,asks
412.0,1617354047211000.0,2000.0,60878.1732,asks
413.0,1617354047211000.0,1860.0,60880.6737,asks
414.0,1617354047211000.0,6000.0,60884.1744,asks
415.0,1617354047211000.0,100000.0,60887.6751,asks
416.0,1617354047211000.0,2300.0,60906.1788,asks
417.0,1617354047211000.0,8000.0,60913.6803,asks
418.0,1617354047211000.0,221080.0,60921.1818,asks
419.0,1617354047211000.0,2540.0,60930.6837,asks
420.0,1617354048261000.0,4110.0,60869.6715,asks
421.0,1617354048261000.0,147390.0,60870.1716,asks
422.0,1617354048261000.0,2000.0,60878.1732,asks
423.0,1617354048261000.0,1860.0,60880.6737,asks
424.0,1617354048261000.0,6000.0,60884.1744,asks
425.0,1617354048261000.0,100000.0,60887.6751,asks
426.0,1617354048261000.0,2300.0,60906.1788,asks
427.0,1617354048261000.0,8000.0,60913.6803,asks
428.0,1617354048261000.0,221080.0,60921.1818,asks
429.0,1617354048261000.0,2540.0,60930.6837,asks
430.0,1617354049322000.0,4110.0,60869.6715,asks
431.0,1617354049322000.0,147390.0,60870.1716,asks
432.0,1617354049322000.0,2000.0,60878.1732,asks
433.0,1617354049322000.0,1860.0,60880.6737,asks
434.0,1617354049322000.0,6000.0,60884.1744,asks
435.0,1617354049322000.0,100000.0,60887.6751,asks
436.0,1617354049322000.0,2300.0,60906.1788,asks
437.0,1617354049322000.0,8000.0,60913.6803,asks
438.0,1617354049322000.0,221080.0,60921.1818,asks
439.0,1617354049322000.0,2540.0,60930.6837,asks
440.0,1617354050336000.0,147390.0,60870.1716,asks
441.0,1617354050336000.0,2000.0,60878.1732,asks
442.0,1617354050336000.0,1860.0,60880.6737,asks
443.0,1617354050336000.0,6000.0,60884.1744,asks
444.0,1617354050336000.0,100000.0,60887.6751,asks
445.0,1617354050336000.0,2300.0,60906.1788,asks
446.0,1617354050336000.0,8000.0,60913.6803,asks
447.0,1617354050336000.0,221080.0,60921.1818,asks
448.0,1617354050336000.0,2540.0,60930.6837,asks
449.0,1617354050336000.0,262020.0,60972.192,asks
450.0,1617354051353000.0,4110.0,60854.1684,asks
451.0,1617354051353000.0,113690.0,60854.6685,asks
452.0,1617354051353000.0,147390.0,60870.1716,asks
453.0,1617354051353000.0,2000.0,60878.1732,asks
454.0,1617354051353000.0,1860.0,60880.6737,asks
455.0,1617354051353000.0,6000.0,60884.1744,asks
456.0,1617354051353000.0,2300.0,60906.1788,asks
457.0,1617354051353000.0,8000.0,60913.6803,asks
458.0,1617354051353000.0,221080.0,60921.1818,asks
459.0,1617354051353000.0,2540.0,60930.6837,asks
460.0,1617354052362000.0,4110.0,60854.1684,asks
461.0,1617354052362000.0,113690.0,60854.6685,asks
462.0,1617354052362000.0,147390.0,60870.1716,asks
463.0,1617354052362000.0,2000.0,60878.1732,asks
464.0,1617354052362000.0,1860.0,60880.6737,asks
465.0,1617354052362000.0,6000.0,60884.1744,asks
466.0,1617354052362000.0,2300.0,60906.1788,asks
467.0,1617354052362000.0,8000.0,60913.6803,asks
468.0,1617354052362000.0,221080.0,60921.1818,asks
469.0,1617354052362000.0,2540.0,60930.6837,asks
470.0,1617354053396000.0,4110.0,60854.1684,asks
471.0,1617354053396000.0,100000.0,60854.6685,asks
472.0,1617354053396000.0,147390.0,60870.1716,asks
473.0,1617354053396000.0,2000.0,60878.1732,asks
474.0,1617354053396000.0,1860.0,60880.6737,asks
475.0,1617354053396000.0,6000.0,60884.1744,asks
476.0,1617354053396000.0,2300.0,60906.1788,asks
477.0,1617354053396000.0,8000.0,60913.6803,asks
478.0,1617354053396000.0,221080.0,60921.1818,asks
479.0,1617354053396000.0,2540.0,60930.6837,asks
480.0,1617354054692000.0,3970.0,60869.6715,asks
481.0,1617354054692000.0,147390.0,60870.1716,asks
482.0,1617354054692000.0,2000.0,60878.1732,asks
483.0,1617354054692000.0,6000.0,60884.1744,asks
484.0,1617354054692000.0,100000.0,60885.6747,asks
485.0,1617354054692000.0,2300.0,60906.1788,asks
486.0,1617354054692000.0,8000.0,60913.6803,asks
487.0,1617354054692000.0,221080.0,60921.1818,asks
488.0,1617354054692000.0,2540.0,60930.6837,asks
489.0,1617354054692000.0,262020.0,60972.192,asks
490.0,1617354056118000.0,3970.0,60869.6715,asks
491.0,1617354056118000.0,147390.0,60870.1716,asks
492.0,1617354056118000.0,2000.0,60878.1732,asks
493.0,1617354056118000.0,6000.0,60884.1744,asks
494.0,1617354056118000.0,100000.0,60885.6747,asks
495.0,1617354056118000.0,2300.0,60906.1788,asks
496.0,1617354056118000.0,8000.0,60913.6803,asks
497.0,1617354056118000.0,221080.0,60921.1818,asks
498.0,1617354056118000.0,2540.0,60930.6837,asks
499.0,1617354056118000.0,262020.0,60972.192,asks
500.0,1617354057158000.0,147390.0,60870.1716,asks
501.0,1617354057158000.0,2000.0,60878.1732,asks
502.0,1617354057158000.0,6000.0,60884.1744,asks
503.0,1617354057158000.0,100000.0,60885.6747,asks
504.0,1617354057158000.0,2300.0,60906.1788,asks
505.0,1617354057158000.0,8000.0,60913.6803,asks
506.0,1617354057158000.0,221080.0,60921.1818,asks
507.0,1617354057158000.0,2540.0,60930.6837,asks
508.0,1617354057158000.0,262020.0,60972.192,asks
509.0,1617354057158000.0,7080.0,60982.6941,asks
510.0,1617354058289000.0,3970.0,60869.6715,asks
511.0,1617354058289000.0,161080.0,60870.1716,asks
512.0,1617354058289000.0,2000.0,60878.1732,asks
513.0,1617354058289000.0,6000.0,60884.1744,asks
514.0,1617354058289000.0,100000.0,60885.6747,asks
515.0,1617354058289000.0,2300.0,60906.1788,asks
516.0,1617354058289000.0,8000.0,60913.6803,asks
